표제어	품사	세종태그	어깨번호	뜻풀이	지역
장아치	[명사][방언]	NNG	00_00_00	장아찌	4, 6, 9, 11
장인걸음	[명사][방언]	NNG	00_00_00	재행	8, 9
장종그레기	[명사][방언]	NNG	00_00_00	종지	8, 9
장종재기	[명사][방언]	NNG	00_00_00	종지	8, 9
잪다	[형용사][보조][방언]	VX	00_00_00	싶다	8, 9
재끼재끼	[부사][방언]	MAG	00_00_00	켜켜이	8, 9
재당그래	[명사][방언]	NNG	00_00_00	잿고무래	9
재롱하다	[동사][방언]	VV	00_00_00	재롱떨다	9, 11
재살맞다	[형용사][방언]	VA	00_00_00	짓궂다	8, 9
재소때암	[명사][방언]	NNG	00_00_00	액땜	8, 9
재수땜	[명사][방언]	NNG	00_00_00	액땜	8, 9
재수보다	[동사][방언]	VV	00_00_00	수지맞다	8, 9
재수치리하다	[동사][방언]	VV	00_00_00	수지맞다	8, 9
재암	[부사][방언]	MAG	00_00_00	다시	4, 5, 6, 7, 8, 9, 10, 11, 12
재치개	[명사][방언]	NNG	00_00_00	재채기	9
잰나비	[명사][방언]	NNG	00_00_00	원숭이	6, 9, 16
잰작	[부사][방언]	MAG	00_00_00	진작	4, 8, 9, 12
잴금거리다	[동사][방언]	VV	00_00_00	잘금거리다	8, 9
잴금잴금하다	[동사][방언]	VV	00_00_00	잘금잘금하다	8, 9
잼궈지다	[동사][방언]	VV	00_00_00	잠기다	9
잼기지다	[동사][방언]	VV	00_00_00	잠기다	9
잼피	[명사][방언]	NNG	00_00_00	조피	8, 9
잽히다	[동사][방언]	VV	02_00_00	잡히다	4, 6, 8, 9, 12
잿머리	[명사][방언]	NNG	00_00_00	재	7, 9
쟁갱이	[명사][방언]	NNG	00_00_00	정강이	6, 7, 9, 12
쟁끼	[명사][방언]	NNG	01_00_00	장끼	4, 5, 6, 7, 8, 9, 11, 12, 15, 16, 18, 20
쟁인	[명사][방언]	NNG	00_00_00	장인	6, 7, 8, 9, 11, 12, 18
쟁인걸음	[명사][방언]	NNG	00_00_00	재행	8, 9
쟁키	[명사][방언]	NNG	00_00_00	장끼	9
저구리	[명사][방언]	NNG	00_00_00	저고리	4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20
저구지	[명사][방언]	NNG	00_00_00	부추	8, 9, 18
저굼	[명사][방언]	NNG	00_00_00	젓가락	8, 9
저그	[대명사][방언]	NP	01_00_00	자기	9
저그	[명사][방언]	NNG	04_00_00	자기	9
저나다	[동사][방언]	VV	00_00_00	겨누다	8, 9
저나따나	[부사][방언]	MAG	00_00_00	저나마	8, 9
저냥하다	[동사][방언]	VV	00_00_00	겨냥하다	4, 8, 9, 11, 12
저넉	[명사][방언]	NNG	00_00_00	저녁	6, 7, 8, 9, 11, 12, 14, 15, 16, 18, 20
저넉밥	[명사][방언]	NNG	00_00_00	저녁밥	6, 9
저드랑	[명사][방언]	NNG	00_00_00	겨드랑	4, 5, 6, 7, 8, 9, 11, 12, 18
저드랑이	[명사][방언]	NNG	00_00_00	겨드랑이	4, 5, 8, 9, 10, 11, 12, 15, 17
저랴	[감탄사][방언]	IC	00_00_00	이랴	8, 9
저마나	[명사][방언]	NNG	01_00_00	저만큼	8, 9
저마나	[명사][방언]	NNG	02_00_00	저만큼	8, 9
저마치	[명사][방언]	NNG	01_00_00	저만큼	8, 9
저마치	[명사][방언]	NNG	02_00_00	저만큼	8, 9
저마침	[부사][방언]	MAG	01_00_00	저만큼	8, 9
저마침	[명사][방언]	NNG	02_00_00	저만큼	8, 9
저마큼	[부사][방언]	MAG	01_00_00	저만큼	8, 9
저마큼	[명사][방언]	NNG	02_00_00	저만큼	8, 9
저만때	[명사][방언]	NNG	00_00_00	저맘때	8, 9
저분	[명사][방언]	NNG	02_00_00	젓가락	4, 9, 11
저분짝	[명사][방언]	NNG	00_00_00	젓가락	8, 9
저붐	[명사][방언]	NNG	00_00_00	젓가락	7, 8, 9, 11
저슭	[명사][방언]	NNG	00_00_00	겨울	9
저승가매	[명사][방언]	NNG	00_00_00	상여	8, 9
저실	[명사][방언]	NNG	00_00_00	겨울	4, 6, 7, 8, 9
저싥	[명사][방언]	NNG	00_00_00	겨울	8, 9
저읅	[명사][방언]	NNG	00_00_00	겨울	6, 7, 8, 9, 11, 12
저찌르다	[동사][방언]	VV	00_00_00	접질리다	8, 9
저트랑	[명사][방언]	NNG	00_00_00	겨드랑	6, 8, 9
적깔	[명사][방언]	NNG	00_00_00	젓가락	8, 9
적으나	[부사][방언]	MAG	00_00_00	적이나	8, 9
적으나마	[부사][방언]	MAG	00_00_00	적이나	8, 9
적으나먼	[부사][방언]	MAG	00_00_00	적이나	8, 9
적으나믄	[부사][방언]	MAG	00_00_00	적이나	8, 9
적저금	[명사][방언]	NNG	01_00_00	제각기	8, 9
적저금	[부사][방언]	MAG	02_00_00	제각기	8, 9
적제금	[명사][방언]	NNG	01_00_00	제각기	8, 9
적제금	[부사][방언]	MAG	02_00_00	제각기	8, 9
적지금	[명사][방언]	NNG	01_00_00	제각기	8, 9
적지금	[부사][방언]	MAG	02_00_00	제각기	8, 9
적차	[부사][방언]	MAG	00_00_00	적잖이	8, 9
전드다	[동사][방언]	VV	00_00_00	견디다	8, 9
전붓대	[명사][방언]	NNG	00_00_00	전봇대	8, 9
젇지르다	[동사][방언]	VV	00_00_00	겯지르다	8, 9
젇질리다	[동사][방언]	VV	00_00_00	겯질리다	8, 9
절개미	[명사][방언]	NNG	00_00_00	경주	8, 9
절개미하다	[동사][방언]	VV	00_00_00	경주하다	8, 9
절기미	[명사][방언]	NNG	00_00_00	경주	8, 9
절기미하다	[동사][방언]	VV	00_00_00	경주하다	8, 9
절도록	[부사][방언]	MAG	00_00_00	저토록	8, 9
절드락	[부사][방언]	MAG	00_00_00	저토록	8, 9
절드록	[부사][방언]	MAG	00_00_00	저토록	8, 9
절룩발이	[명사][방언]	NNG	00_00_00	절름발이	4, 6, 9, 10, 13, 14, 19, 20
절름배기	[명사][방언]	NNG	00_00_00	절름발이	8, 9
절벡	[명사][방언]	NNG	00_00_00	절벽	8, 9, 10
절심절심	[부사][방언]	MAG	00_00_00	절룩절룩	8, 9
점재이	[명사][방언]	NNG	00_00_00	점쟁이	4, 6, 7, 8, 9, 10, 11, 12, 14, 15, 17
접것	[명사][방언]	NNG	00_00_00	겹옷	8, 9, 11, 12
접두루매기	[명사][방언]	NNG	00_00_00	겹두루마기	8, 9
접바지	[명사][방언]	NNG	00_00_00	겹바지	5, 6, 7, 8, 9, 10, 12, 15, 16
접옷	[명사][방언]	NNG	00_00_00	겹옷	4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 18, 20
접이불	[명사][방언]	NNG	00_00_00	겹이불	4, 5, 8, 9, 10, 11, 12
접이울	[명사][방언]	NNG	00_00_00	겹이불	8, 9
젓가루	[명사][방언]	NNG	00_00_00	젓가락	9
젓구락	[명사][방언]	NNG	00_00_00	젓가락	8, 9
젓방살이	[명사][방언]	NNG	00_00_00	곁방살이	6, 7, 8, 9, 10
정개나무	[명사][방언]	NNG	00_00_00	정자나무	8, 9
정거정	[명사][방언]	NNG	00_00_00	정거장	5, 8, 9, 11, 12, 18
정구다	[동사][방언]	VV	00_00_00	담그다	8, 9
정구지	[명사][방언]	NNG	00_00_00	부추	6, 7, 9, 11, 12
정그없다	[형용사][방언]	VA	00_00_00	느닷없다	8, 9
정그없이	[부사][방언]	MAG	00_00_00	느닷없이	8, 9
정그정	[명사][방언]	NNG	00_00_00	정거장	8, 9
정기나무	[명사][방언]	NNG	00_00_00	정자나무	9
정배기	[명사][방언]	NNG	00_00_00	정수리	4, 8, 9, 12, 16, 20
정셍	[명사][방언]	NNG	00_00_00	정성	8, 9
정얼	[명사][방언]	NNG	00_00_00	정월	6, 7, 8, 9, 15, 16
정재나무	[명사][방언]	NNG	00_00_00	정자나무	9
정제가시나	[명사][방언]	NNG	00_00_00	식모	8, 9
정제가시내	[명사][방언]	NNG	00_00_00	식모	8, 9
정제가이내	[명사][방언]	NNG	00_00_00	식모	8, 9
정제칼	[명사][방언]	NNG	00_00_00	부엌칼	8, 9
정지	[명사][방언]	NNG	01_00_01	부엌	4, 6, 7, 8, 9, 12
정지꾼	[명사][방언]	NNG	00_00_00	식모	8, 9
정지나무	[명사][방언]	NNG	00_00_00	정자나무	8, 9
정지배기	[명사][방언]	NNG	00_00_00	정수리	8, 9
정지뱅이	[명사][방언]	NNG	00_00_00	정수리	8, 9
젙	[명사][방언]	NNG	00_00_00	곁	4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 18, 20
젙눈질	[명사][방언]	NNG	00_00_00	곁눈질	4, 5, 6, 7, 8, 9, 11, 12
제	[명사][방언]	NNG	01_00_00	겨	4, 6, 7, 8, 9, 12, 15, 16
제게보다	[동사][방언]	VV	00_00_00	거들떠보다	8, 9
제금살림	[명사][방언]	NNG	00_00_00	딴살림	8, 9
제금제금	[부사][방언]	MAG	01_00_00	제각기	8, 9
제금제금	[명사][방언]	NNG	02_00_00	제각기	8, 9
제기판	[명사][방언]	NNG	00_00_00	노름판	8, 9
제깨락	[명사][방언]	NNG	00_00_00	젓가락	8, 9
제끄다	[동사][방언]	VV	00_00_00	겪다	8, 9
제끼제끼	[감탄사][방언]	IC	01_00_00	곤지곤지	9
제끼제끼	[명사][방언]	NNG	02_00_00	곤지곤지	9
제냥떨다	[동사][방언]	VV	00_00_00	말썽질하다	8, 9
제냥치다	[동사][방언]	VV	00_00_00	말썽질하다	8, 9
제미다	[동사][방언]	VV	00_00_00	저미다	8, 9
제양떨다	[동사][방언]	VV	00_00_00	말썽질하다	8, 9
제양치다	[동사][방언]	VV	00_00_00	말썽질하다	8, 9
제와리	[명사][방언]	NNG	00_00_00	불알	8, 9
제와집	[명사][방언]	NNG	00_00_00	기와집	8, 9
제우	[부사][방언]	MAG	00_00_00	겨우	4, 6, 8, 9, 11, 12, 15, 16
제울	[명사][방언]	NNG	00_00_00	저울	8, 9
제절로	[부사][방언]	MAG	01_00_00	저절로	4, 6, 7, 8, 9, 11, 12
제질하다	[동사][방언]	VV	00_00_00	집적대다	8, 9
제집아	[명사][방언]	NNG	00_00_00	계집애	4, 9, 15, 16
젝제금	[명사][방언]	NNG	01_00_00	제각기	8, 9
젝제금	[부사][방언]	MAG	02_00_00	제각기	8, 9
젞다	[동사][방언]	VV	00_00_00	겪다	8, 9
젠두리	[명사][방언]	NNG	00_00_00	굽도리	9
젤리다	[동사][방언]	VV	01_00_00	절이다	9
젤이다	[동사][방언]	VV	01_00_00	절이다	4, 6, 7, 8, 9, 12
젭헤지다	[동사][방언]	VV	00_00_00	접히다	9
젭히다	[동사][방언]	VV	02_00_00	접히다	8, 9, 11, 12
젯구락	[명사][방언]	NNG	00_00_00	젓가락	8, 9
조가파이	[명사][방언]	NNG	00_00_00	조개	9
조개비	[명사][방언]	NNG	01_00_00	조가비	4, 5, 6, 7, 8, 9, 11, 12, 14, 15, 18
조개패이	[명사][방언]	NNG	00_00_00	조개	9
조개피	[명사][방언]	NNG	02_00_00	조개	9
조구	[명사][방언]	NNG	02_00_00	조기	6, 8, 9, 13, 14
조구다	[동사][방언]	VV	00_00_00	족대기다	8, 9
조구래기	[명사][방언]	NNG	00_00_00	조롱박	9
조깜	[명사][방언]	NNG	01_00_00	조금	8, 9
조깜	[부사][방언]	MAG	02_00_00	조금	8, 9
조께	[명사][방언]	NNG	01_00_00	조금	8, 9
조께	[부사][방언]	MAG	02_00_00	조금	8, 9
조랑배	[명사][방언]	NNG	00_00_00	조각배	9
조래이	[명사][방언]	NNG	00_00_00	조리	4, 6, 7, 8, 9, 11, 12
조룩	[명사][방언]	NNG	00_00_00	조리	9
조몰조몰	[부사][방언]	MAG	00_00_00	조몰락조몰락	8, 9
조몰조몰허다	[동사][방언]	VV	00_00_00	조몰락조몰락하다	8, 9
조선무수	[명사][방언]	NNG	00_00_00	조선무	8, 9, 11, 12
조선솔	[명사][방언]	NNG	00_00_00	적송	9
조외	[명사][방언]	NNG	00_00_00	종이	8, 9, 16
조우떼기	[명사][방언]	NNG	00_00_00	종이쪽	6, 8, 9
조울르다	[동사][방언]	VV	00_00_00	졸다	8, 9
조으름	[명사][방언]	NNG	00_00_00	졸음	9, 11, 15
조이	[명사][방언]	NNG	01_00_00	종이	4, 7, 9, 11, 12
조참조참	[부사][방언]	MAG	00_00_00	주춤주춤	8, 9
조체로	[부사][방언]	MAG	00_00_00	좀처럼	9
조히	[명사][방언]	NNG	00_00_00	종이	4, 7, 9, 11, 12
족도라	[명사][방언]	NNG	00_00_00	족두리	8, 9
존장치다	[동사][방언]	VV	00_00_00	뺨치다	8, 9
졸갑증	[명사][방언]	NNG	00_00_00	조급증	8, 9
졸겡이질	[명사][방언]	NNG	00_00_00	졸경	8, 9
졸근졸근	[부사][방언]	MAG	00_00_00	잘근잘근	8, 9
졸루다	[동사][방언]	VV	02_00_00	졸리다	9
졸옴	[명사][방언]	NNG	00_00_00	졸음	9, 14
졸움	[명사][방언]	NNG	00_00_00	졸음	4, 5, 9, 12
좀방애	[명사][방언]	NNG	00_00_00	디딜방아	9
좀방애고	[명사][방언]	NNG	00_00_00	방앗공이	9
좀체롬	[부사][방언]	MAG	00_00_00	좀처럼	8, 9
좀치로	[부사][방언]	MAG	00_00_00	좀처럼	8, 9
좁장하다	[형용사][방언]	VA	00_00_00	조붓하다	8, 9
종가랑나무	[명사][방언]	NNG	00_00_00	떡갈나무	9
종구래기	[명사][방언]	NNG	00_00_00	종구라기	5, 6, 9, 11, 12
종구래기박	[명사][방언]	NNG	00_00_00	종구라기	8, 9
종그래기	[명사][방언]	NNG	02_00_00	종지	8, 9, 11
종도리새	[명사][방언]	NNG	00_00_00	종다리	9
종우	[명사][방언]	NNG	01_00_00	종이	4, 6, 8, 9
종재기	[명사][방언]	NNG	00_00_00	종지	4, 5, 6, 7, 9, 10, 11, 12
종조리	[명사][방언]	NNG	01_00_00	종다리	9
종조리새	[명사][방언]	NNG	00_00_00	종다리	8, 9, 10
좌대쟁이	[명사][방언]	NNG	00_00_00	왼손잡이	9
좸좸	[감탄사][방언]	IC	01_00_00	죔죔	4, 5, 9, 11, 12
좸좸	[명사][방언]	NNG	02_00_00	죔죔	4, 5, 9, 11, 12
죄끼	[명사][방언]	NNG	00_00_00	조끼	4, 8, 9, 11, 15, 17
죄루다	[동사][방언]	VV	00_00_00	줄이다	9
죄엄죄엄	[감탄사][방언]	IC	01_00_00	죄암죄암	8, 9
죄엄죄엄	[명사][방언]	NNG	02_00_00	죄암죄암	8, 9
죌이우다	[동사][방언]	VV	00_00_00	줄이다	9
주건깨	[명사][방언]	NNG	00_00_00	주근깨	8, 9, 18
주군깨	[명사][방언]	NNG	00_00_00	주근깨	4, 5, 7, 8, 9, 11, 12, 15, 16, 18
주데이	[명사][방언]	NNG	00_00_00	주둥이	4, 6, 8, 9, 11, 12, 13, 14, 15, 17, 18, 19, 20
주뎅이	[명사][방언]	NNG	00_00_00	주둥이	5, 8, 9, 11, 13, 14, 15, 18, 19
주두아리	[명사][방언]	NNG	00_00_00	주둥이	4, 6, 7, 8, 9, 11, 12
주등이	[명사][방언]	NNG	00_00_00	주둥이	8, 9, 11, 18
주렁막대기	[명사][방언]	NNG	00_00_00	지팡이	8, 9, 18
주룸살	[명사][방언]	NNG	00_00_00	주름살	5, 6, 7, 8, 9, 12, 15, 16, 18
주먼치	[명사][방언]	NNG	00_00_00	주머니	8, 9
주멍치	[명사][방언]	NNG	00_00_00	주머니	8, 9, 18
주벅	[명사][방언]	NNG	00_00_00	주걱	4, 8, 9, 15, 16
주앰주앰	[감탄사][방언]	IC	01_00_00	쥐엄쥐엄	9
주앰주앰	[명사][방언]	NNG	02_00_00	쥐엄쥐엄	9
주쳇돌	[명사][방언]	NNG	00_00_00	주춧돌	7, 8, 9
주촛독	[명사][방언]	NNG	00_00_00	주춧돌	9
주춧독	[명사][방언]	NNG	00_00_00	주춧돌	8, 9, 11
주칫독	[명사][방언]	NNG	00_00_00	주춧돌	8, 9
주팽	[명사][방언]	NNG	00_00_00	지팡이	9
줄겁다	[형용사][방언]	VA	00_00_00	즐겁다	8, 9, 11, 12
줄짝지	[명사][방언]	NNG	00_00_00	바지랑대	9
중괴기	[명사][방언]	NNG	00_00_00	중고기	5, 8, 9, 11
중심애비	[명사][방언]	NNG	00_00_00	중신아비	8, 9, 18
중티기	[명사][방언]	NNG	00_00_00	중고기	9
중학괴	[명사][방언]	NNG	00_00_00	중학교	8, 9, 18
쥐놀이	[명사][방언]	NNG	00_00_00	쥐불놀이	9
쥐뒹이	[명사][방언]	NNG	00_00_00	주둥이	8, 9, 14, 18
쥐머이	[명사][방언]	NNG	00_00_00	주머니	9
쥐메이	[명사][방언]	NNG	00_00_00	주머니	9
쥐인	[명사][방언]	NNG	00_00_00	주인	5, 6, 9, 11, 12, 18
쥐취돌	[명사][방언]	NNG	00_00_00	주춧돌	8, 9, 18
쥐호리불	[명사][방언]	NNG	00_00_00	쥐불놀이	9
쥑이다	[동사][방언]	VV	00_00_00	죽이다	4, 6, 7, 8, 9, 11, 12, 15, 16, 18
쥡다	[동사][방언]	VV	00_00_00	깁다	8, 9
쥥	[명사][방언]	NNG	00_00_00	중	8, 9, 11, 12
즉다	[형용사][방언]	VA	00_00_00	작다	4, 5, 9, 11, 12
즑	[명사][방언]	NNG	00_00_00	겨울	9, 11, 12
즘방	[명사][방언]	NNG	00_00_00	점방	4, 6, 9
증개미	[명사][방언]	NNG	00_00_00	징거미	9
지	[명사][방언]	NNG	04_00_00	김치	7, 8, 9
지깔이다	[동사][방언]	VV	00_00_00	지껄이다	9, 11
지깡지깡	[감탄사][방언]	IC	01_00_00	곤지곤지	9
지깡지깡	[명사][방언]	NNG	02_00_00	곤지곤지	9
지께지께	[감탄사][방언]	IC	01_00_00	곤지곤지	5, 8, 9, 11
지께지께	[명사][방언]	NNG	02_00_00	곤지곤지	5, 8, 9, 11
지뀌다	[동사][방언]	VV	00_00_00	지껄이다	9
지끼돗	[명사][방언]	NNG	00_00_00	덫	9
지끼지끼	[감탄사][방언]	IC	01_00_00	곤지곤지	9
지끼지끼	[명사][방언]	NNG	02_00_00	곤지곤지	9
지넥	[명사][방언]	NNG	00_00_00	저녁	9
지달르다	[동사][방언]	VV	00_00_00	기다리다	8, 9
지달리다	[동사][방언]	VV	00_00_00	기다리다	4, 7, 8, 9, 11, 12, 15, 20
지대다	[동사][방언]	VV	00_00_00	기대다	4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
지두리다	[동사][방언]	VV	00_00_00	기다리다	4, 9, 11
지둘르다	[동사][방언]	VV	00_00_00	기다리다	5, 9, 11
지래	[명사][방언]	NNG	00_00_00	지라	4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 18, 20
지럼	[명사][방언]	NNG	00_00_00	기름	6, 7, 9, 11, 12, 20
지루다	[동사][방언]	VV	00_00_00	기르다	6, 8, 9, 10, 12, 20
지른내	[명사][방언]	NNG	00_00_00	지린내	8, 9, 10, 11
지발덕덕	[부사][방언]	MAG	00_00_00	제발	8, 9
지벙	[명사][방언]	NNG	00_00_00	지붕	5, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19
지불지불하다	[동사][방언]	VV	00_00_00	지껄이다	8, 9
지붕말랭이	[명사][방언]	NNG	00_00_00	용마루	9
지슬각	[명사][방언]	NNG	00_00_00	기슭	8, 9, 11, 18
지슬기	[명사][방언]	NNG	00_00_00	기슭	9, 11
지슴매다	[동사][방언]	VV	00_00_00	김매다	4, 6, 7, 8, 9, 11, 15, 16, 18
지시락	[명사][방언]	NNG	02_00_00	기스락	5, 7, 8, 9, 12
지시락물	[명사][방언]	NNG	00_00_00	낙숫물	4, 5, 8, 9, 11, 12
지시랑국	[명사][방언]	NNG	00_00_00	지지랑물	9
지실강	[명사][방언]	NNG	00_00_00	기슭	9, 11
지실거리	[명사][방언]	NNG	00_00_00	기슭	8, 9
지앗장	[명사][방언]	NNG	00_00_00	기왓장	6, 8, 9
지야	[명사][방언]	NNG	00_00_00	기와	8, 9, 11, 12
지얏장	[명사][방언]	NNG	00_00_00	기왓장	8, 9, 12
지역나잘	[명사][방언]	NNG	00_00_00	저녁나절	4, 8, 9
지와집	[명사][방언]	NNG	00_00_00	기와집	4, 6, 7, 8, 9, 10, 11, 12, 15, 20
지왓장	[명사][방언]	NNG	00_00_00	기왓장	8, 9, 15
지웃거리다	[동사][방언]	VV	00_00_00	기웃거리다	4, 8, 9, 10
지저구	[명사][방언]	NNG	00_00_00	기저귀	4, 5, 7, 8, 9, 11, 12
지저리	[명사][방언]	NNG	02_00_00	기지개	9
지절로	[부사][방언]	MAG	01_00_00	저절로	4, 6, 7, 8, 9, 11, 12, 15, 16
지제기	[명사][방언]	NNG	02_00_00	기저귀	9
지주개	[명사][방언]	NNG	00_00_00	기저귀	9
지지기	[명사][방언]	NNG	02_00_00	기저귀	9
지집아	[명사][방언]	NNG	00_00_00	계집애	4, 8, 9, 12
지천꾸러기	[명사][방언]	NNG	00_00_00	천덕꾸러기	8, 9
지천꾸레기	[명사][방언]	NNG	00_00_00	천덕꾸러기	9
지치기	[명사][방언]	NNG	00_00_00	재채기	6, 7, 8, 9, 12
지치돌	[명사][방언]	NNG	00_00_00	주춧돌	7, 8, 9, 13, 14, 15, 16, 18, 20
지파이	[명사][방언]	NNG	00_00_00	지팡이	4, 7, 9, 12, 13, 14, 19
지푸락	[명사][방언]	NNG	01_00_00	기스락	8, 9
지푸락	[명사][방언]	NNG	02_00_00	지푸라기	8, 9, 18
지프다	[형용사][방언]	VA	01_00_00	기쁘다	8, 9
진고구마	[명사][방언]	NNG	00_00_00	감자	9
진는깨미	[명사][방언]	NNG	00_00_00	진눈깨비	9
진달래꽃술	[명사][방언]	NNG	00_00_00	진달래술	9, 11
진달래주	[명사][방언]	NNG	00_00_00	진달래술	9, 12
진달리	[명사][방언]	NNG	00_00_00	진달래	8, 9, 10, 11, 15, 18, 20
진달리꽃술	[명사][방언]	NNG	00_00_00	진달래술	9, 11
진더게	[명사][방언]	NNG	00_00_00	진드기	9
진두리	[명사][방언]	NNG	00_00_00	굽도리	9
진두베기	[명사][방언]	NNG	00_00_00	진드기	9
진두차리	[명사][방언]	NNG	00_00_00	도깨비바늘	8, 9
진둥게	[명사][방언]	NNG	00_00_00	진드기	8, 9
진뒷물	[명사][방언]	NNG	00_00_00	진딧물	9
진드게	[명사][방언]	NNG	00_00_00	진드기	8, 9
진드미	[명사][방언]	NNG	00_00_00	진드기	7, 9
진든게미	[명사][방언]	NNG	00_00_00	진드기	9
진등개	[명사][방언]	NNG	00_00_00	진드기	9
진버듬	[명사][방언]	NNG	00_00_00	진버짐	5, 9, 11, 12
진저리꼽쟁이	[명사][방언]	NNG	00_00_00	구두쇠	8, 9
진즈게	[부사][방언]	MAG	00_00_00	진작	9
진지깨비	[명사][방언]	NNG	00_00_00	진눈깨비	9
진지꼽재기	[명사][방언]	NNG	00_00_00	구두쇠	9
진지리꼽재기	[명사][방언]	NNG	00_00_00	구두쇠	8, 9
진지차리	[명사][방언]	NNG	00_00_00	진득찰	9
진진깨비	[명사][방언]	NNG	00_00_00	진눈깨비	9
진짐	[명사][방언]	NNG	00_00_00	종기	9
진털밧	[명사][방언]	NNG	00_00_00	진펄	9
진테미	[명사][방언]	NNG	02_00_00	지스러기	8, 9
진테미	[명사][방언]	NNG	01_00_00	진눈깨비	9
질갱이	[명사][방언]	NNG	00_00_00	질경이	4, 5, 6, 7, 8, 9, 11, 12
질거웁다	[형용사][방언]	VA	00_00_00	즐겁다	9
질거하다	[동사][방언]	VV	00_00_00	즐거워하다	9
질겨이	[명사][방언]	NNG	00_00_00	질경이	4, 7, 9, 11, 12
질구다	[동사][방언]	VV	00_00_00	기르다	4, 9, 12
질기앙	[명사][방언]	NNG	00_00_00	질경이	9
질들이다	[동사][방언]	VV	00_00_00	길들이다	4, 6, 7, 8, 9, 12
질레미	[명사][방언]	NNG	00_00_00	징거미	9
질배이	[명사][방언]	NNG	00_00_00	거지	9
질이	[명사][방언]	NNG	00_00_00	길이	6, 7, 9
짐성	[명사][방언]	NNG	00_00_00	짐승	4, 5, 8, 9, 11, 12, 13, 14, 17, 18, 19, 20
짐썽	[명사][방언]	NNG	00_00_00	짐승	9
짐치대접	[명사][방언]	NNG	00_00_00	보시기	9
짐치말국	[명사][방언]	NNG	00_00_00	김칫국	9, 12
집게가락	[명사][방언]	NNG	00_00_00	집게손가락	9
집게손그락	[명사][방언]	NNG	00_00_00	집게손가락	9
집기손구락	[명사][방언]	NNG	00_00_00	집게손가락	9
집깽이	[명사][방언]	NNG	00_00_00	지팡이	9
집세기	[명사][방언]	NNG	00_00_00	짚신	5, 7, 8, 9, 11, 12
징검사리	[명사][방언]	NNG	00_00_00	징거미새우	8, 9
징검새오	[명사][방언]	NNG	00_00_00	징거미새우	9
징기미	[명사][방언]	NNG	00_00_00	징거미	6, 7, 9, 11, 12
징상스럽다	[형용사][방언]	VA	00_00_00	증상맞다	8, 9
징상시럽다	[형용사][방언]	VA	00_00_00	증상맞다	8, 9
징상허다	[형용사][방언]	VA	00_00_00	증상맞다	8, 9
짚촐갱이	[명사][방언]	NNG	00_00_00	짚홰기	9
짚촐기	[명사][방언]	NNG	00_00_00	짚홰기	9
짜란허다	[형용사][방언]	VA	00_00_00	나란하다	8, 9
짜룹다	[형용사][방언]	VA	00_00_00	짧다	9
짜리다	[동사][방언]	VV	02_00_00	자르다	6, 7, 8, 9
짜마리	[명사][방언]	NNG	00_00_00	잠자리	9
짜아	[명사][방언]	NNG	00_00_00	장어	9, 11
짜웁다	[형용사][방언]	VA	00_00_00	짜다	9
짜짜구리	[명사][방언]	NNG	00_00_00	딱따구리	6, 7, 9, 11, 15
짝대기	[명사][방언]	NNG	00_00_00	작대기	4, 6, 7, 8, 9, 11, 20
짝은설	[명사][방언]	NNG	00_00_00	작은설	9
짠짠히	[부사][방언]	MAG	00_00_00	찬찬히	9
짤레	[명사][방언]	NNG	00_00_00	절름발이	8, 9
짤룸발	[명사][방언]	NNG	00_00_00	절름발	9
짤룸발이	[명사][방언]	NNG	00_00_00	절름발이	9
짤르개	[명사][방언]	NNG	00_00_00	탯자리개	9
짤쪽하다	[형용사][방언]	VA	00_00_00	갸름하다	8, 9
짬매다	[동사][방언]	VV	00_00_00	잡아매다	8, 9, 11
짬자리	[명사][방언]	NNG	00_00_00	잠자리	4, 6, 8, 9, 12, 20
짱구애비	[명사][방언]	NNG	00_00_00	장구벌레	9
짱그다	[동사][방언]	VV	00_00_00	자르다	8, 9
짱다리	[명사][방언]	NNG	00_00_00	장다리무	6, 8, 9
짱짜란허다	[형용사][방언]	VA	00_00_00	나란하다	8, 9
째끔	[명사][방언]	NNG	01_00_00	조금	6, 8, 9, 11, 12, 13, 15, 16, 17
째끔	[부사][방언]	MAG	02_00_00	조금	6, 8, 9, 11, 12, 13, 15, 16, 17
째미다	[동사][방언]	VV	00_00_00	잡아매다	8, 9
째재이	[명사][방언]	NNG	00_00_00	멋쟁이	9
쨉매다	[동사][방언]	VV	00_00_00	잡아매다	9
쩌뚝발	[명사][방언]	NNG	00_00_00	절름발	9
쩌뚝발이	[명사][방언]	NNG	00_00_00	절름발이	9
쩍둑발이	[명사][방언]	NNG	00_00_00	쩔룩발이	9
쩍삼	[명사][방언]	NNG	00_00_00	적삼	7, 8, 9, 11, 12, 18, 20
쩔두발이	[명사][방언]	NNG	00_00_00	절름발이	9, 11, 12
쩔둑발이	[명사][방언]	NNG	00_00_00	절름발이	9, 11
쩔뚜발이	[명사][방언]	NNG	00_00_00	절름발이	9, 11, 12, 13, 14, 19
